            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459110.541666667, A.D. 2020-Sep-18 01:00:00.0000,  1.653464319745162E+08, -8.563073286650345E+06,  4.575847050989167E+06,  6.948976274169895E+00,  2.951662812782306E+01,  8.397449505500330E-01,
2459110.583333333, A.D. 2020-Sep-18 02:00:00.0000,  1.653714173492609E+08, -8.456811659076098E+06,  4.578869281157607E+06,  6.931788023609020E+00,  2.951760752671685E+01,  8.392717850967930E-01,
2459110.625000000, A.D. 2020-Sep-18 03:00:00.0000,  1.653963408522563E+08, -8.350546526037971E+06,  4.581889807664981E+06,  6.914603081460324E+00,  2.951857560895236E+01,  8.387984722411481E-01,
2459110.666666667, A.D. 2020-Sep-18 04:00:00.0000,  1.654212024954268E+08, -8.244277928263020E+06,  4.584908629981306E+06,  6.897421455484220E+00,  2.951953238170515E+01,  8.383250123545256E-01,
2459110.708333333, A.D. 2020-Sep-18 05:00:00.0000,  1.654460022907245E+08, -8.138005906452460E+06,  4.587925747577942E+06,  6.880243153428611E+00,  2.952047785215492E+01,  8.378514058081095E-01,
2459110.750000000, A.D. 2020-Sep-18 06:00:00.0000,  1.654707402501294E+08, -8.031730501281650E+06,  4.590941159927579E+06,  6.863068183028906E+00,  2.952141202748545E+01,  8.373776529728314E-01,
2459110.791666667, A.D. 2020-Sep-18 07:00:00.0000,  1.654954163856495E+08, -7.925451753400080E+06,  4.593954866504245E+06,  6.845896552008014E+00,  2.952233491488462E+01,  8.369037542193727E-01,
2459110.833333333, A.D. 2020-Sep-18 08:00:00.0000,  1.655200307093204E+08, -7.819169703431366E+06,  4.596966866783300E+06,  6.828728268076350E+00,  2.952324652154438E+01,  8.364297099181552E-01,
2459110.875000000, A.D. 2020-Sep-18 09:00:00.0000,  1.655445832332054E+08, -7.712884391973214E+06,  4.599977160241442E+06,  6.811563338931845E+00,  2.952414685466071E+01,  8.359555204393541E-01,
2459110.916666667, A.D. 2020-Sep-18 10:00:00.0000,  1.655690739693957E+08, -7.606595859597421E+06,  4.602985746356695E+06,  6.794401772259943E+00,  2.952503592143361E+01,  8.354811861528955E-01,
2459110.958333333, A.D. 2020-Sep-18 11:00:00.0000,  1.655935029300099E+08, -7.500304146849859E+06,  4.605992624608417E+06,  6.777243575733606E+00,  2.952591372906709E+01,  8.350067074284429E-01,
2459111.000000000, A.D. 2020-Sep-18 12:00:00.0000,  1.656178701271943E+08, -7.394009294250458E+06,  4.608997794477298E+06,  6.760088757013325E+00,  2.952678028476915E+01,  8.345320846354127E-01,
2459111.041666667, A.D. 2020-Sep-18 13:00:00.0000,  1.656421755731229E+08, -7.287711342293186E+06,  4.612001255445354E+06,  6.742937323747116E+00,  2.952763559575173E+01,  8.340573181429640E-01,
2459111.083333333, A.D. 2020-Sep-18 14:00:00.0000,  1.656664192799970E+08, -7.181410331446050E+06,  4.615003006995930E+06,  6.725789283570529E+00,  2.952847966923072E+01,  8.335824083200052E-01,
2459111.125000000, A.D. 2020-Sep-18 15:00:00.0000,  1.656906012600455E+08, -7.075106302151066E+06,  4.618003048613703E+06,  6.708644644106652E+00,  2.952931251242593E+01,  8.331073555351853E-01,
2459111.166666667, A.D. 2020-Sep-18 16:00:00.0000,  1.657147215255246E+08, -6.968799294824255E+06,  4.621001379784672E+06,  6.691503412966115E+00,  2.953013413256108E+01,  8.326321601569013E-01,
2459111.208333333, A.D. 2020-Sep-18 17:00:00.0000,  1.657387800887180E+08, -6.862489349855625E+06,  4.623997999996163E+06,  6.674365597747092E+00,  2.953094453686375E+01,  8.321568225532889E-01,
2459111.250000000, A.D. 2020-Sep-18 18:00:00.0000,  1.657627769619366E+08, -6.756176507609157E+06,  4.626992908736827E+06,  6.657231206035309E+00,  2.953174373256538E+01,  8.316813430922352E-01,
2459111.291666667, A.D. 2020-Sep-18 19:00:00.0000,  1.657867121575187E+08, -6.649860808422792E+06,  4.629986105496638E+06,  6.640100245404047E+00,  2.953253172690126E+01,  8.312057221413678E-01,
2459111.333333333, A.D. 2020-Sep-18 20:00:00.0000,  1.658105856878298E+08, -6.543542292608421E+06,  4.632977589766897E+06,  6.622972723414144E+00,  2.953330852711049E+01,  8.307299600680622E-01,
2459111.375000000, A.D. 2020-Sep-18 21:00:00.0000,  1.658343975652627E+08, -6.437221000451859E+06,  4.635967361040222E+06,  6.605848647614008E+00,  2.953407414043599E+01,  8.302540572394204E-01,
2459111.416666667, A.D. 2020-Sep-18 22:00:00.0000,  1.658581478022372E+08, -6.330896972212845E+06,  4.638955418810555E+06,  6.588728025539608E+00,  2.953482857412441E+01,  8.297780140223043E-01,
2459111.458333333, A.D. 2020-Sep-18 23:00:00.0000,  1.658818364112001E+08, -6.224570248125026E+06,  4.641941762573157E+06,  6.571610864714493E+00,  2.953557183542620E+01,  8.293018307833115E-01,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000,  1.659054634046256E+08, -6.118240868395937E+06,  4.644926391824609E+06,  6.554497172649783E+00,  2.953630393159552E+01,  8.288255078887783E-01,
2459111.541666667, A.D. 2020-Sep-19 01:00:00.0000,  1.659290287950147E+08, -6.011908873206988E+06,  4.647909306062808E+06,  6.537386956844188E+00,  2.953702486989026E+01,  8.283490457047904E-01,
2459111.583333333, A.D. 2020-Sep-19 02:00:00.0000,  1.659525325948954E+08, -5.905574302713461E+06,  4.650890504786974E+06,  6.520280224783997E+00,  2.953773465757201E+01,  8.278724445971637E-01,
2459111.625000000, A.D. 2020-Sep-19 03:00:00.0000,  1.659759748168226E+08, -5.799237197044487E+06,  4.653869987497638E+06,  6.503176983943100E+00,  2.953843330190603E+01,  8.273957049314618E-01,
2459111.666666667, A.D. 2020-Sep-19 04:00:00.0000,  1.659993554733782E+08, -5.692897596303034E+06,  4.656847753696650E+06,  6.486077241782976E+00,  2.953912081016123E+01,  8.269188270729888E-01,
2459111.708333333, A.D. 2020-Sep-19 05:00:00.0000,  1.660226745771708E+08, -5.586555540565894E+06,  4.659823802887171E+06,  6.468981005752707E+00,  2.953979718961016E+01,  8.264418113867809E-01,
2459111.750000000, A.D. 2020-Sep-19 06:00:00.0000,  1.660459321408359E+08, -5.480211069883676E+06,  4.662798134573678E+06,  6.451888283288985E+00,  2.954046244752899E+01,  8.259646582376234E-01,
2459111.791666667, A.D. 2020-Sep-19 07:00:00.0000,  1.660691281770357E+08, -5.373864224280786E+06,  4.665770748261963E+06,  6.434799081816110E+00,  2.954111659119749E+01,  8.254873679900374E-01,
2459111.833333333, A.D. 2020-Sep-19 08:00:00.0000,  1.660922626984590E+08, -5.267515043755415E+06,  4.668741643459125E+06,  6.417713408745998E+00,  2.954175962789899E+01,  8.250099410082772E-01,
2459111.875000000, A.D. 2020-Sep-19 09:00:00.0000,  1.661153357178216E+08, -5.161163568279528E+06,  4.671710819673578E+06,  6.400631271478185E+00,  2.954239156492039E+01,  8.245323776563431E-01,
2459111.916666667, A.D. 2020-Sep-19 10:00:00.0000,  1.661383472478655E+08, -5.054809837798855E+06,  4.674678276415044E+06,  6.383552677399836E+00,  2.954301240955213E+01,  8.240546782979692E-01,
2459111.958333333, A.D. 2020-Sep-19 11:00:00.0000,  1.661612973013595E+08, -4.948453892232869E+06,  4.677644013194553E+06,  6.366477633885743E+00,  2.954362216908814E+01,  8.235768432966264E-01,
2459112.000000000, A.D. 2020-Sep-19 12:00:00.0000,  1.661841858910990E+08, -4.842095771474780E+06,  4.680608029524444E+06,  6.349406148298336E+00,  2.954422085082587E+01,  8.230988730155300E-01,
2459112.041666667, A.D. 2020-Sep-19 13:00:00.0000,  1.662070130299056E+08, -4.735735515391519E+06,  4.683570324918365E+06,  6.332338227987686E+00,  2.954480846206625E+01,  8.226207678176181E-01,
2459112.083333333, A.D. 2020-Sep-19 14:00:00.0000,  1.662297787306277E+08, -4.629373163823734E+06,  4.686530898891266E+06,  6.315273880291507E+00,  2.954538501011365E+01,  8.221425280655801E-01,
2459112.125000000, A.D. 2020-Sep-19 15:00:00.0000,  1.662524830061396E+08, -4.523008756585764E+06,  4.689489750959406E+06,  6.298213112535166E+00,  2.954595050227589E+01,  8.216641541218355E-01,
2459112.166666667, A.D. 2020-Sep-19 16:00:00.0000,  1.662751258693426E+08, -4.416642333465636E+06,  4.692446880640347E+06,  6.281155932031687E+00,  2.954650494586419E+01,  8.211856463485336E-01,
2459112.208333333, A.D. 2020-Sep-19 17:00:00.0000,  1.662977073331637E+08, -4.310273934225054E+06,  4.695402287452955E+06,  6.264102346081752E+00,  2.954704834819318E+01,  8.207070051075718E-01,
2459112.250000000, A.D. 2020-Sep-19 18:00:00.0000,  1.663202274105573E+08, -4.203903598599346E+06,  4.698355970918029E+06,  6.247052362359787E+00,  2.954758071661156E+01,  8.202282311199784E-01,
2459112.291666667, A.D. 2020-Sep-19 19:00:00.0000,  1.663426861145037E+08, -4.097531366297419E+06,  4.701307930557724E+06,  6.230005987763299E+00,  2.954810205841059E+01,  8.197493243947545E-01,
2459112.333333333, A.D. 2020-Sep-19 20:00:00.0000,  1.663650834580088E+08, -3.991157277001945E+06,  4.704258165894810E+06,  6.212963229548425E+00,  2.954861238091439E+01,  8.192702852859455E-01,
2459112.375000000, A.D. 2020-Sep-19 21:00:00.0000,  1.663874194541046E+08, -3.884781370369967E+06,  4.707206676453334E+06,  6.195924094966671E+00,  2.954911169145097E+01,  8.187911141543882E-01,
2459112.416666667, A.D. 2020-Sep-19 22:00:00.0000,  1.664096941158495E+08, -3.778403686029831E+06,  4.710153461758706E+06,  6.178888591256854E+00,  2.954959999735164E+01,  8.183118113606405E-01,
2459112.458333333, A.D. 2020-Sep-19 23:00:00.0000,  1.664319074563274E+08, -3.672024263585797E+06,  4.713098521337569E+06,  6.161856725645859E+00,  2.955007730595102E+01,  8.178323772650007E-01,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000,  1.664540594886485E+08, -3.565643142614940E+06,  4.716041854717883E+06,  6.144828505348144E+00,  2.955054362458695E+01,  8.173528122274956E-01,
2459112.541666667, A.D. 2020-Sep-20 01:00:00.0000,  1.664761502259489E+08, -3.459260362667918E+06,  4.718983461428908E+06,  6.127803937565869E+00,  2.955099896060053E+01,  8.168731166078924E-01,
2459112.583333333, A.D. 2020-Sep-20 02:00:00.0000,  1.664981796813906E+08, -3.352875963268951E+06,  4.721923341001194E+06,  6.110783029488905E+00,  2.955144332133608E+01,  8.163932907656832E-01,
2459112.625000000, A.D. 2020-Sep-20 03:00:00.0000,  1.665201478681615E+08, -3.246489983915815E+06,  4.724861492966585E+06,  6.093765788294835E+00,  2.955187671414112E+01,  8.159133350600953E-01,
2459112.666666667, A.D. 2020-Sep-20 04:00:00.0000,  1.665420547994752E+08, -3.140102464079830E+06,  4.727797916858220E+06,  6.076752221148960E+00,  2.955229914636636E+01,  8.154332498500878E-01,
2459112.708333333, A.D. 2020-Sep-20 05:00:00.0000,  1.665639004885712E+08, -3.033713443205848E+06,  4.730732612210531E+06,  6.059742335204310E+00,  2.955271062536564E+01,  8.149530354943515E-01,
2459112.750000000, A.D. 2020-Sep-20 06:00:00.0000,  1.665856849487146E+08, -2.927322960712241E+06,  4.733665578559236E+06,  6.042736137601641E+00,  2.955311115849599E+01,  8.144726923513073E-01,
2459112.791666667, A.D. 2020-Sep-20 07:00:00.0000,  1.666074081931965E+08, -2.820931055990887E+06,  4.736596815441345E+06,  6.025733635469450E+00,  2.955350075311754E+01,  8.139922207791077E-01,
2459112.833333333, A.D. 2020-Sep-20 08:00:00.0000,  1.666290702353331E+08, -2.714537768407169E+06,  4.739526322395160E+06,  6.008734835923971E+00,  2.955387941659351E+01,  8.135116211356337E-01,
2459112.875000000, A.D. 2020-Sep-20 09:00:00.0000,  1.666506710884668E+08, -2.608143137299950E+06,  4.742454098960266E+06,  5.991739746069186E+00,  2.955424715629023E+01,  8.130308937785031E-01,
2459112.916666667, A.D. 2020-Sep-20 10:00:00.0000,  1.666722107659650E+08, -2.501747201981572E+06,  4.745380144677537E+06,  5.974748372996832E+00,  2.955460397957709E+01,  8.125500390650551E-01,
2459112.958333333, A.D. 2020-Sep-20 11:00:00.0000,  1.666936892812210E+08, -2.395350001737840E+06,  4.748304459089135E+06,  5.957760723786402E+00,  2.955494989382652E+01,  8.120690573523657E-01,
2459113.000000000, A.D. 2020-Sep-20 12:00:00.0000,  1.667151066476538E+08, -2.288951575825702E+06,  4.751227041738566E+06,  5.940776805504785E+00,  2.955528490641398E+01,  8.115879489972233E-01,
2459113.041666667, A.D. 2020-Sep-20 13:00:00.0000,  1.667364628787067E+08, -2.182551963482487E+06,  4.754147892170434E+06,  5.923796625207747E+00,  2.955560902471793E+01,  8.111067143561836E-01,
2459113.083333333, A.D. 2020-Sep-20 14:00:00.0000,  1.667577579878494E+08, -2.076151203912015E+06,  4.757067009930816E+06,  5.906820189937721E+00,  2.955592225611983E+01,  8.106253537854897E-01,
2459113.125000000, A.D. 2020-Sep-20 15:00:00.0000,  1.667789919885767E+08, -1.969749336293845E+06,  4.759984394567001E+06,  5.889847506725292E+00,  2.955622460800412E+01,  8.101438676411377E-01,
2459113.166666667, A.D. 2020-Sep-20 16:00:00.0000,  1.668001648944087E+08, -1.863346399780942E+06,  4.762900045627569E+06,  5.872878582588831E+00,  2.955651608775816E+01,  8.096622562788376E-01,
2459113.208333333, A.D. 2020-Sep-20 17:00:00.0000,  1.668212767188906E+08, -1.756942433499674E+06,  4.765813962662375E+06,  5.855913424534500E+00,  2.955679670277227E+01,  8.091805200540350E-01,
2459113.250000000, A.D. 2020-Sep-20 18:00:00.0000,  1.668423274755930E+08, -1.650537476549798E+06,  4.768726145222550E+06,  5.838952039556265E+00,  2.955706646043968E+01,  8.086986593219034E-01,
2459113.291666667, A.D. 2020-Sep-20 19:00:00.0000,  1.668633171781115E+08, -1.544131568004450E+06,  4.771636592860509E+06,  5.821994434635890E+00,  2.955732536815649E+01,  8.082166744373414E-01,
2459113.333333333, A.D. 2020-Sep-20 20:00:00.0000,  1.668842458400669E+08, -1.437724746910133E+06,  4.774545305129941E+06,  5.805040616742954E+00,  2.955757343332171E+01,  8.077345657549699E-01,
2459113.375000000, A.D. 2020-Sep-20 21:00:00.0000,  1.669051134751048E+08, -1.331317052286713E+06,  4.777452281585813E+06,  5.788090592834849E+00,  2.955781066333717E+01,  8.072523336291493E-01,
2459113.416666667, A.D. 2020-Sep-20 22:00:00.0000,  1.669259200968964E+08, -1.224908523127400E+06,  4.780357521784363E+06,  5.771144369856791E+00,  2.955803706560756E+01,  8.067699784139482E-01,
2459113.458333333, A.D. 2020-Sep-20 23:00:00.0000,  1.669466657191372E+08, -1.118499198398744E+06,  4.783261025283110E+06,  5.754201954741825E+00,  2.955825264754039E+01,  8.062875004631813E-01,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000,  1.669673503555482E+08, -1.012089117040622E+06,  4.786162791640840E+06,  5.737263354410828E+00,  2.955845741654595E+01,  8.058049001303704E-01,
2459113.541666667, A.D. 2020-Sep-21 01:00:00.0000,  1.669879740198750E+08, -9.056783179662300E+05,  4.789062820417615E+06,  5.720328575772518E+00,  2.955865138003732E+01,  8.053221777687760E-01,
2459113.583333333, A.D. 2020-Sep-21 02:00:00.0000,  1.670085367258881E+08, -7.992668400620718E+05,  4.791961111174765E+06,  5.703397625723460E+00,  2.955883454543035E+01,  8.048393337313779E-01,
2459113.625000000, A.D. 2020-Sep-21 03:00:00.0000,  1.670290384873828E+08, -6.928547221879470E+05,  4.794857663474892E+06,  5.686470511148070E+00,  2.955900692014362E+01,  8.043563683708825E-01,
2459113.666666667, A.D. 2020-Sep-21 04:00:00.0000,  1.670494793181792E+08, -5.864420031769476E+05,  4.797752476881870E+06,  5.669547238918621E+00,  2.955916851159845E+01,  8.038732820397154E-01,
2459113.708333333, A.D. 2020-Sep-21 05:00:00.0000,  1.670698592321221E+08, -4.800287218354398E+05,  4.800645550960837E+06,  5.652627815895255E+00,  2.955931932721884E+01,  8.033900750900393E-01,
2459113.750000000, A.D. 2020-Sep-21 06:00:00.0000,  1.670901782430809E+08, -3.736149169430616E+05,  4.803536885278198E+06,  5.635712248925980E+00,  2.955945937443150E+01,  8.029067478737275E-01,
2459113.791666667, A.D. 2020-Sep-21 07:00:00.0000,  1.671104363649498E+08, -2.672006272527073E+05,  4.806426479401629E+06,  5.618800544846684E+00,  2.955958866066580E+01,  8.024233007423813E-01,
2459113.833333333, A.D. 2020-Sep-21 08:00:00.0000,  1.671306336116475E+08, -1.607858914905235E+05,  4.809314332900068E+06,  5.601892710481136E+00,  2.955970719335375E+01,  8.019397340473322E-01,
2459113.875000000, A.D. 2020-Sep-21 09:00:00.0000,  1.671507699971171E+08, -5.437074835589412E+04,  4.812200445343714E+06,  5.584988752640994E+00,  2.955981497993001E+01,  8.014560481396238E-01,
2459113.916666667, A.D. 2020-Sep-21 10:00:00.0000,  1.671708455353265E+08,  5.204476347856340E+04,  4.815084816304037E+06,  5.568088678125814E+00,  2.955991202783184E+01,  8.009722433700297E-01,
2459113.958333333, A.D. 2020-Sep-21 11:00:00.0000,  1.671908602402677E+08,  1.584606053670137E+05,  4.817967445353766E+06,  5.551192493723049E+00,  2.955999834449908E+01,  8.004883200890482E-01,
2459114.000000000, A.D. 2020-Sep-21 12:00:00.0000,  1.672108141259575E+08,  2.648767386904061E+05,  4.820848332066886E+06,  5.534300206208066E+00,  2.956007393737417E+01,  8.000042786468917E-01,
2459114.041666667, A.D. 2020-Sep-21 13:00:00.0000,  1.672307072064368E+08,  3.712931248564906E+05,  4.823727476018650E+06,  5.517411822344140E+00,  2.956013881390210E+01,  7.995201193935007E-01,
2459114.083333333, A.D. 2020-Sep-21 14:00:00.0000,  1.672505394957709E+08,  4.777097252998217E+05,  4.826604876785566E+06,  5.500527348882473E+00,  2.956019298153039E+01,  7.990358426785384E-01,
2459114.125000000, A.D. 2020-Sep-21 15:00:00.0000,  1.672703110080493E+08,  5.841265014817696E+05,  4.829480533945400E+06,  5.483646792562188E+00,  2.956023644770907E+01,  7.985514488513843E-01,
2459114.166666667, A.D. 2020-Sep-21 16:00:00.0000,  1.672900217573860E+08,  6.905434148905305E+05,  4.832354447077179E+06,  5.466770160110346E+00,  2.956026921989071E+01,  7.980669382611456E-01,
2459114.208333333, A.D. 2020-Sep-21 17:00:00.0000,  1.673096717579188E+08,  7.969604270411320E+05,  4.835226615761183E+06,  5.449897458241946E+00,  2.956029130553032E+01,  7.975823112566474E-01,
2459114.250000000, A.D. 2020-Sep-21 18:00:00.0000,  1.673292610238101E+08,  9.033774994754475E+05,  4.838097039578949E+06,  5.433028693659931E+00,  2.956030271208540E+01,  7.970975681864338E-01,
2459114.291666667, A.D. 2020-Sep-21 19:00:00.0000,  1.673487895692460E+08,  1.009794593762197E+06,  4.840965718113264E+06,  5.416163873055202E+00,  2.956030344701588E+01,  7.966127093987687E-01,
2459114.333333333, A.D. 2020-Sep-21 20:00:00.0000,  1.673682574084368E+08,  1.116211671496967E+06,  4.843832650948176E+06,  5.399303003106614E+00,  2.956029351778414E+01,  7.961277352416438E-01,
2459114.375000000, A.D. 2020-Sep-21 21:00:00.0000,  1.673876645556171E+08,  1.222628694302206E+06,  4.846697837668979E+06,  5.382446090480991E+00,  2.956027293185493E+01,  7.956426460627704E-01,
2459114.416666667, A.D. 2020-Sep-21 22:00:00.0000,  1.674070110250451E+08,  1.329045623827246E+06,  4.849561277862219E+06,  5.365593141833129E+00,  2.956024169669545E+01,  7.951574422095646E-01,
2459114.458333333, A.D. 2020-Sep-21 23:00:00.0000,  1.674262968310031E+08,  1.435462421748300E+06,  4.852422971115694E+06,  5.348744163805801E+00,  2.956019981977521E+01,  7.946721240291783E-01,
2459114.500000000, A.D. 2020-Sep-22 00:00:00.0000,  1.674455219877972E+08,  1.541879049768481E+06,  4.855282917018454E+06,  5.331899163029767E+00,  2.956014730856612E+01,  7.941866918684752E-01,
2459114.541666667, A.D. 2020-Sep-22 01:00:00.0000,  1.674646865097575E+08,  1.648295469617799E+06,  4.858141115160787E+06,  5.315058146123778E+00,  2.956008417054241E+01,  7.937011460740440E-01,
